,idv_for_model_corrected,Keep/ Remove,Select Null,Select,product_category_idv,Equity Pillar,data_source,metric_name,Vendor Metric Group,Group,Common,Blank brand count,Blank brands,Comments,min,max,Neg Flag
1356,ratings_reviews_review_sentiment_score_others_count_percentage,,,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_others_count_percentage,,,All,,,,0,100,P
1384,ratings_reviews_review_sentiment_score_others_count_percentage,,,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_others_count_percentage,,,All,,,,0,100,P
1412,ratings_reviews_review_sentiment_score_others_count_percentage,,,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_others_count_percentage,,,All,,,,0,100,P
1440,ratings_reviews_review_sentiment_score_others_count_percentage,,,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_others_count_percentage,,,All,,,,0,100,P
1468,ratings_reviews_review_sentiment_score_others_count_percentage,,,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_others_count_percentage,,,All,,,,0,100,P
1132,ratings_reviews_review_sentiment_score_pet_enjoyment,1,Y,Y,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1160,ratings_reviews_review_sentiment_score_pet_enjoyment,1,Y,Y,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1188,ratings_reviews_review_sentiment_score_pet_enjoyment,1,Y,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1216,ratings_reviews_review_sentiment_score_pet_enjoyment,1,Y,Y,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1244,ratings_reviews_review_sentiment_score_pet_enjoyment,1,Y,Y,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1133,ratings_reviews_review_sentiment_score_pet_enjoyment_count,1,Y,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count,Theme related review count,Product Quality,,,,,0,2000,P
1161,ratings_reviews_review_sentiment_score_pet_enjoyment_count,1,Y,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count,Theme related review count,Product Quality,,,,,0,2000,P
1189,ratings_reviews_review_sentiment_score_pet_enjoyment_count,1,Y,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count,Theme related review count,Product Quality,,,,,0,2000,P
1217,ratings_reviews_review_sentiment_score_pet_enjoyment_count,1,Y,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count,Theme related review count,Product Quality,,,,,0,2000,P
1245,ratings_reviews_review_sentiment_score_pet_enjoyment_count,1,Y,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count,Theme related review count,Product Quality,,,,,0,2000,P
1358,ratings_reviews_review_sentiment_score_pet_enjoyment_count_percentage,,,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count_percentage,,,All,,,,0,100,P
1386,ratings_reviews_review_sentiment_score_pet_enjoyment_count_percentage,,,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count_percentage,,,All,,,,0,100,P
1414,ratings_reviews_review_sentiment_score_pet_enjoyment_count_percentage,,,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count_percentage,,,All,,,,0,100,P
1442,ratings_reviews_review_sentiment_score_pet_enjoyment_count_percentage,,,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count_percentage,,,All,,,,0,100,P
1470,ratings_reviews_review_sentiment_score_pet_enjoyment_count_percentage,,,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_pet_enjoyment_count_percentage,,,All,,,,0,100,P
1134,ratings_reviews_review_sentiment_score_simplify,1,Y,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_simplify,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1162,ratings_reviews_review_sentiment_score_simplify,1,Y,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_simplify,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1190,ratings_reviews_review_sentiment_score_simplify,1,Y,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_simplify,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1218,ratings_reviews_review_sentiment_score_simplify,1,Y,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_simplify,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1246,ratings_reviews_review_sentiment_score_simplify,1,Y,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_simplify,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1135,ratings_reviews_review_sentiment_score_simplify_count,1,Y,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_simplify_count,Theme related review count,Product Quality,,,,,0,2000,P
1163,ratings_reviews_review_sentiment_score_simplify_count,1,Y,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_simplify_count,Theme related review count,Product Quality,,,,,0,2000,P
1191,ratings_reviews_review_sentiment_score_simplify_count,1,Y,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_simplify_count,Theme related review count,Product Quality,,,,,0,2000,P
1219,ratings_reviews_review_sentiment_score_simplify_count,1,Y,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_simplify_count,Theme related review count,Product Quality,,,,,0,2000,P
1247,ratings_reviews_review_sentiment_score_simplify_count,1,Y,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_simplify_count,Theme related review count,Product Quality,,,,,0,2000,P
1360,ratings_reviews_review_sentiment_score_simplify_count_percentage,,,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_simplify_count_percentage,,,All,,,,0,100,P
1388,ratings_reviews_review_sentiment_score_simplify_count_percentage,,,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_simplify_count_percentage,,,All,,,,0,100,P
1416,ratings_reviews_review_sentiment_score_simplify_count_percentage,,,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_simplify_count_percentage,,,All,,,,0,100,P
1444,ratings_reviews_review_sentiment_score_simplify_count_percentage,,,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_simplify_count_percentage,,,All,,,,0,100,P
1472,ratings_reviews_review_sentiment_score_simplify_count_percentage,,,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_simplify_count_percentage,,,All,,,,0,100,P
1136,ratings_reviews_review_sentiment_score_value_for_the_money,1,Y,Y,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1164,ratings_reviews_review_sentiment_score_value_for_the_money,1,Y,Y,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1192,ratings_reviews_review_sentiment_score_value_for_the_money,1,Y,Y,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1220,ratings_reviews_review_sentiment_score_value_for_the_money,1,Y,Y,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1248,ratings_reviews_review_sentiment_score_value_for_the_money,1,Y,Y,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money,Theme Avg Sentiment Score,Product Quality,,,,,0,2,P
1137,ratings_reviews_review_sentiment_score_value_for_the_money_count,1,Y,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count,Theme related review count,Product Quality,,,,,0,2000,P
1165,ratings_reviews_review_sentiment_score_value_for_the_money_count,1,Y,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count,Theme related review count,Product Quality,,,,,0,2000,P
1193,ratings_reviews_review_sentiment_score_value_for_the_money_count,1,Y,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count,Theme related review count,Product Quality,,,,,0,2000,P
1221,ratings_reviews_review_sentiment_score_value_for_the_money_count,1,Y,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count,Theme related review count,Product Quality,,,,,0,2000,P
1249,ratings_reviews_review_sentiment_score_value_for_the_money_count,1,Y,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count,Theme related review count,Product Quality,,,,,0,2000,P
1362,ratings_reviews_review_sentiment_score_value_for_the_money_count_percentage,,,N,CAT FOOD,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count_percentage,,,All,,,,0,100,P
1390,ratings_reviews_review_sentiment_score_value_for_the_money_count_percentage,,,N,DOG FOOD,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count_percentage,,,All,,,,0,100,P
1418,ratings_reviews_review_sentiment_score_value_for_the_money_count_percentage,,,N,CAT TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count_percentage,,,All,,,,0,100,P
1446,ratings_reviews_review_sentiment_score_value_for_the_money_count_percentage,,,N,DOG TREATS ONLY,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count_percentage,,,All,,,,0,100,P
1474,ratings_reviews_review_sentiment_score_value_for_the_money_count_percentage,,,N,CAT LITTER,product_feedback,ratings_reviews,review_sentiment_score_value_for_the_money_count_percentage,,,All,,,,0,100,P
1250,search_actual_keyword_alias_count,1,Y,N,DOG FOOD,,search,actual_keyword_alias_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1251,search_actual_keyword_alias_count,1,Y,N,CAT FOOD,,search,actual_keyword_alias_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1252,search_actual_keyword_alias_count,1,Y,N,CAT LITTER,,search,actual_keyword_alias_count,Keyword Count,0,All,,,,0,1000000,P
1253,search_actual_keyword_alias_count,1,Y,N,DOG TREATS ONLY,,search,actual_keyword_alias_count,Keyword Count,0,All,,,,0,1000000,P
1254,search_actual_keyword_alias_count,1,Y,N,CAT TREATS ONLY,,search,actual_keyword_alias_count,Keyword Count,0,All,,,,0,1000000,P
1255,search_actual_keyword_count,1,Y,N,DOG FOOD,,search,actual_keyword_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1256,search_actual_keyword_count,1,Y,N,CAT FOOD,,search,actual_keyword_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1257,search_actual_keyword_count,1,Y,N,CAT LITTER,,search,actual_keyword_count,Keyword Count,0,All,,,,0,1000000,P
1258,search_actual_keyword_count,1,Y,N,DOG TREATS ONLY,,search,actual_keyword_count,Keyword Count,0,All,,,,0,1000000,P
1259,search_actual_keyword_count,1,Y,N,CAT TREATS ONLY,,search,actual_keyword_count,Keyword Count,0,All,,,,0,1000000,P
1260,search_searchVolume,1,Y,N,DOG FOOD,consideration,search,searchVolume,Search Volume,Awareness,All,0,,,0,1000000,P
1261,search_searchVolume,1,Y,N,CAT FOOD,consideration,search,searchVolume,Search Volume,Awareness,All,0,,,0,1000000,P
1262,search_searchVolume,1,Y,N,CAT LITTER,consideration,search,searchVolume,Search Volume,Awareness,All,,,,0,1000000,P
1263,search_searchVolume,1,Y,N,DOG TREATS ONLY,consideration,search,searchVolume,Search Volume,Awareness,All,,,,0,1000000,P
1264,search_searchVolume,1,Y,N,CAT TREATS ONLY,consideration,search,searchVolume,Search Volume,Awareness,All,,,,0,1000000,P
1265,search_total_keyword_alias_count,1,Y,N,DOG FOOD,,search,total_keyword_alias_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1266,search_total_keyword_alias_count,1,Y,N,CAT FOOD,,search,total_keyword_alias_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1267,search_total_keyword_alias_count,1,Y,N,CAT LITTER,,search,total_keyword_alias_count,Keyword Count,0,All,,,,0,1000000,P
1268,search_total_keyword_alias_count,1,Y,N,DOG TREATS ONLY,,search,total_keyword_alias_count,Keyword Count,0,All,,,,0,1000000,P
1269,search_total_keyword_alias_count,1,Y,N,CAT TREATS ONLY,,search,total_keyword_alias_count,Keyword Count,0,All,,,,0,1000000,P
1270,search_total_keyword_count,1,Y,N,DOG FOOD,,search,total_keyword_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1271,search_total_keyword_count,1,Y,N,CAT FOOD,,search,total_keyword_count,Keyword Count,0,All,0,,Excluded R&R count,0,1000000,P
1272,search_total_keyword_count,1,Y,N,CAT LITTER,,search,total_keyword_count,Keyword Count,0,All,,,,0,1000000,P
1273,search_total_keyword_count,1,Y,N,DOG TREATS ONLY,,search,total_keyword_count,Keyword Count,0,All,,,,0,1000000,P
1274,search_total_keyword_count,1,Y,N,CAT TREATS ONLY,,search,total_keyword_count,Keyword Count,0,All,,,,0,1000000,P
1275,social_negative_sentiment,0,N,N,DOG FOOD,consideration,social,negative_sentiment,Negative,Consider,All,0,,Excluded -ve questions,0,3112.625,N
1276,social_negative_sentiment,0,N,N,CAT FOOD,consideration,social,negative_sentiment,Negative,Consider,All,0,,Excluded -ve questions,0,3112.625,N
1277,social_negative_sentiment,0,N,N,CAT LITTER,consideration,social,negative_sentiment,Negative,Consider,All,,,Excluded -ve questions,0,3112.625,N
1278,social_negative_sentiment,0,N,N,DOG TREATS ONLY,consideration,social,negative_sentiment,Negative,Consider,All,,,Excluded -ve questions,0,3112.625,N
1279,social_negative_sentiment,0,N,N,CAT TREATS ONLY,consideration,social,negative_sentiment,Negative,Consider,All,,,Excluded -ve questions,0,3112.625,N
1280,social_neutral_sentiment,1,Y,N,DOG FOOD,consideration,social,neutral_sentiment,Neutral,Consider,All,0,,,0,3112.625,Neu
1281,social_neutral_sentiment,1,Y,N,CAT FOOD,consideration,social,neutral_sentiment,Neutral,Consider,All,0,,,0,3112.625,Neu
1282,social_neutral_sentiment,1,Y,N,CAT LITTER,consideration,social,neutral_sentiment,Neutral,Consider,All,,,,0,3112.625,Neu
1283,social_neutral_sentiment,1,Y,N,DOG TREATS ONLY,consideration,social,neutral_sentiment,Neutral,Consider,All,,,,0,3112.625,Neu
1284,social_neutral_sentiment,1,Y,N,CAT TREATS ONLY,consideration,social,neutral_sentiment,Neutral,Consider,All,,,,0,3112.625,Neu
1285,social_percent_negative,0,N,N,DOG FOOD,advocacy,social,percent_negative,Negative,Consider,All,0,,considered absolute social positive sentiment,0,1,N
1286,social_percent_negative,0,N,N,CAT FOOD,advocacy,social,percent_negative,Negative,Consider,All,0,,considered absolute social positive sentiment,0,1,N
1287,social_percent_negative,0,N,N,CAT LITTER,advocacy,social,percent_negative,Negative,Consider,All,,,,0,1,N
1288,social_percent_negative,0,N,N,DOG TREATS ONLY,advocacy,social,percent_negative,Negative,Consider,All,,,,0,1,N
1289,social_percent_negative,0,N,N,CAT TREATS ONLY,advocacy,social,percent_negative,Negative,Consider,All,,,,0,1,N
1290,social_percent_neutral,0,N,N,DOG FOOD,advocacy,social,percent_neutral,Neutral,Consider,All,0,,,0,1,Neu
1291,social_percent_neutral,0,N,N,CAT FOOD,advocacy,social,percent_neutral,Neutral,Consider,All,0,,,0,1,Neu
1292,social_percent_neutral,0,N,N,CAT LITTER,advocacy,social,percent_neutral,Neutral,Consider,All,,,,0,1,Neu
1293,social_percent_neutral,0,N,N,DOG TREATS ONLY,advocacy,social,percent_neutral,Neutral,Consider,All,,,,0,1,Neu
1294,social_percent_neutral,0,N,N,CAT TREATS ONLY,advocacy,social,percent_neutral,Neutral,Consider,All,,,,0,1,Neu
1295,social_percent_positive,0,N,N,DOG FOOD,advocacy,social,percent_positive,Positive,Consider,All,0,,,0,1,P
1296,social_percent_positive,0,N,N,CAT FOOD,advocacy,social,percent_positive,Positive,Consider,All,0,,,0,1,P
1297,social_percent_positive,0,N,N,CAT LITTER,advocacy,social,percent_positive,Positive,Consider,All,,,,0,1,P
1298,social_percent_positive,0,N,N,DOG TREATS ONLY,advocacy,social,percent_positive,Positive,Consider,All,,,,0,1,P
1299,social_percent_positive,0,N,N,CAT TREATS ONLY,advocacy,social,percent_positive,Positive,Consider,All,,,,0,1,P
1300,social_positive_sentiment,1,Y,N,DOG FOOD,consideration,social,positive_sentiment,Positive,Consider,All,0,,,0,3112.625,P
1301,social_positive_sentiment,1,Y,N,CAT FOOD,consideration,social,positive_sentiment,Positive,Consider,All,0,,,0,3112.625,P
1302,social_positive_sentiment,1,Y,N,CAT LITTER,consideration,social,positive_sentiment,Positive,Consider,All,,,,0,3112.625,P
1303,social_positive_sentiment,1,Y,N,DOG TREATS ONLY,consideration,social,positive_sentiment,Positive,Consider,All,,,,0,3112.625,P
1304,social_positive_sentiment,1,Y,N,CAT TREATS ONLY,consideration,social,positive_sentiment,Positive,Consider,All,,,,0,3112.625,P
1305,social_share_of_negative_sentiment,0,N,N,DOG FOOD,consideration,social,share_of_negative_sentiment,Negative,Consider,All,0,,Excluded -ve questions,0,100,N
